,Hex,Red,Green,Blue,Hue,Saturation,Value,Label
477,#E6E8FA,0.9019607843137255,0.9098039215686274,0.9803921568627451,0.20610737385376338,0.07999999999999995,0.9803921568627451,68
478,#AB92B3,0.6705882352941176,0.5725490196078431,0.7019607843137254,0.6294095225512601,0.18435754189944134,0.7019607843137254,83
479,#00AB66,0.0,0.6705882352941176,0.4,0.04322727117869962,1.0,0.6705882352941176,20
480,#D4AF37,0.8313725490196078,0.6862745098039216,0.21568627450980393,0.8473291852294986,0.7405660377358492,0.8313725490196079,4
481,#FFD700,1.0,0.8431372549019608,0.0,0.8146601955249188,1.0,1.0,11
482,#85754E,0.5215686274509804,0.4588235294117647,0.3058823529411765,0.8656768508095852,0.41353383458646614,0.5215686274509804,74
483,#996515,0.6,0.396078431372549,0.08235294117647059,0.9045084971874737,0.8627450980392156,0.6,63
484,#FCC200,0.9882352941176471,0.7607843137254902,0.0,0.8473291852294986,1.0,0.9882352941176471,11
485,#FFDF00,1.0,0.8745098039215686,0.0,0.8078307376628291,1.0,1.0,48
486,#DAA520,0.8549019607843137,0.6470588235294118,0.12549019607843137,0.8656768508095852,0.8532110091743119,0.8549019607843137,4
487,#676767,0.403921568627451,0.403921568627451,0.403921568627451,1.0,0.0,0.403921568627451,90
488,#A8E4A0,0.6588235294117647,0.8941176470588235,0.6274509803921569,0.3046344357553631,0.29824561403508776,0.8941176470588237,57
489,#6F2DA8,0.43529411764705883,0.1764705882352941,0.6588235294117647,0.5174497483512507,0.7321428571428571,0.6588235294117647,89
490,#808080,0.5019607843137255,0.5019607843137255,0.5019607843137255,1.0,0.0,0.5019607843137255,38
491,#808080,0.5019607843137255,0.5019607843137255,0.5019607843137255,1.0,0.0,0.5019607843137255,38
492,#BEBEBE,0.7450980392156863,0.7450980392156863,0.7450980392156863,1.0,0.0,0.7450980392156863,84
493,#465945,0.27450980392156865,0.34901960784313724,0.27058823529411763,0.2730047501302266,0.22471910112359553,0.34901960784313724,93
494,#8C92AC,0.5490196078431373,0.5725490196078431,0.6745098039215687,0.17197048550474636,0.186046511627907,0.6745098039215687,72
495,#00FF00,0.0,1.0,0.0,0.2500000000000001,1.0,1.0,37
496,#1CAC78,0.10980392156862745,0.6745098039215687,0.47058823529411764,0.03640807271660634,0.8372093023255813,0.6745098039215687,6
497,#008000,0.0,0.5019607843137255,0.0,0.2500000000000001,1.0,0.5019607843137255,36
498,#00A877,0.0,0.6588235294117647,0.4666666666666667,0.021847622018482227,1.0,0.6588235294117647,50
499,#009F6B,0.0,0.6235294117647059,0.4196078431372549,0.03015368960704584,1.0,0.6235294117647059,50
500,#00AD43,0.0,0.6784313725490196,0.2627450980392157,0.10068224497635353,1.0,0.6784313725490196,20
501,#00A550,0.0,0.6470588235294118,0.3137254901960784,0.07141634964894389,1.0,0.6470588235294118,20
502,#66B032,0.4,0.6901960784313725,0.19607843137254902,0.4564221286261709,0.7159090909090909,0.6901960784313725,53
503,#1164B4,0.06666666666666667,0.39215686274509803,0.7058823529411764,0.06269014643030207,0.9055555555555556,0.7058823529411765,40
504,#009966,0.0,0.6,0.4,0.03015368960704584,1.0,0.6,50
505,#A7F432,0.6549019607843137,0.9568627450980391,0.19607843137254902,0.5522642316338268,0.7950819672131147,0.9568627450980393,30
506,#6EAEA1,0.43137254901960786,0.6823529411764706,0.6313725490196078,0.010926199633097156,0.367816091954023,0.6823529411764706,17
507,#ADFF2F,0.6784313725490196,1.0,0.1843137254901961,0.5522642316338268,0.8156862745098039,1.0,30
508,#885818,0.5333333333333333,0.34509803921568627,0.09411764705882353,0.9145187862775208,0.8235294117647058,0.5333333333333333,15
509,#A99A86,0.6627450980392157,0.6039215686274509,0.5254901960784314,0.9145187862775208,0.20710059171597628,0.6627450980392157,61
510,#00FF7F,0.0,1.0,0.4980392156862745,0.06698729810778065,1.0,1.0,81
511,#2a3439,0.16470588235294117,0.20392156862745098,0.22352941176470587,0.030153689607045786,0.26315789473684215,0.22352941176470592,9
512,#663854,0.4,0.21568627450980393,0.32941176470588235,0.8993177550236464,0.4607843137254902,0.4,90
513,#446CCF,0.26666666666666666,0.4235294117647059,0.8117647058823529,0.13432314919041471,0.6714975845410629,0.8117647058823529,86
514,#5218FA,0.32156862745098036,0.09411764705882353,0.9803921568627451,0.3705904774487397,0.904,0.9803921568627451,43
515,#E9D66B,0.9137254901960784,0.8392156862745098,0.4196078431372549,0.8146601955249188,0.5407725321888411,0.9137254901960785,47
516,#3FFF00,0.24705882352941178,1.0,0.0,0.3705904774487396,1.0,1.0,37
517,#46CB18,0.27450980392156865,0.796078431372549,0.09411764705882353,0.3705904774487396,0.8817733990147784,0.7960784313725491,53
518,#C90016,0.788235294117647,0.0,0.08627450980392157,0.996273075820661,1.0,0.7882352941176471,70
519,#DA9100,0.8549019607843137,0.5686274509803921,0.0,0.883022221559489,1.0,0.8549019607843137,41
520,#808000,0.5019607843137255,0.5019607843137255,0.0,0.75,1.0,0.5019607843137255,63
521,#FF7A00,1.0,0.4784313725490196,0.0,0.9373098535696979,1.0,1.0,41
522,#960018,0.5882352941176471,0.0,0.09411764705882353,0.9924038765061041,1.0,0.5882352941176471,2
523,#DF73FF,0.8745098039215686,0.45098039215686275,1.0,0.6378186779084997,0.5490196078431373,1.0,42
524,#AA98A9,0.6666666666666666,0.596078431372549,0.6588235294117647,0.7723195175075133,0.10588235294117643,0.6666666666666666,83
525,#AA00BB,0.6666666666666666,0.0,0.7333333333333333,0.7113091308703499,1.0,0.7333333333333333,60
526,#F400A1,0.9568627450980391,0.0,0.6313725490196078,0.883022221559489,1.0,0.9568627450980393,62
527,#F0FFF0,0.9411764705882353,1.0,0.9411764705882353,0.2500000000000001,0.05882352941176472,1.0,68
528,#006DB0,0.0,0.42745098039215684,0.6901960784313725,0.03974757327377981,1.0,0.6901960784313725,40
529,#49796B,0.28627450980392155,0.4745098039215686,0.4196078431372549,0.021847622018482227,0.39669421487603307,0.4745098039215686,33
530,#FF1DCE,1.0,0.11372549019607843,0.807843137254902,0.8409991800312493,0.8862745098039215,1.0,51
531,#FF69B4,1.0,0.4117647058823529,0.7058823529411764,0.9330127018922192,0.5882352941176471,1.0,26
532,#355E3B,0.20784313725490194,0.3686274509803922,0.23137254901960785,0.18533980447508136,0.4361702127659575,0.3686274509803922,93
533,#71A6D2,0.44313725490196076,0.6509803921568628,0.8235294117647058,0.05449673790581605,0.46190476190476193,0.8235294117647058,17
534,#FCF75E,0.9882352941176471,0.9686274509803922,0.3686274509803922,0.7649596321166025,0.626984126984127,0.9882352941176471,47
535,#71BC78,0.44313725490196076,0.7372549019607844,0.47058823529411764,0.2061073738537635,0.398936170212766,0.7372549019607844,87
536,#319177,0.19215686274509802,0.5686274509803921,0.4666666666666667,0.019369152030840553,0.6620689655172415,0.5686274509803921,6
537,#602F6B,0.3764705882352941,0.1843137254901961,0.4196078431372549,0.6627840772285781,0.5607476635514018,0.4196078431372549,13
538,#002395,0.0,0.13725490196078433,0.5843137254901961,0.15267081477050137,1.0,0.5843137254901961,44
539,#66023C,0.4,0.00784313725490196,0.23529411764705882,0.9095760221444957,0.9803921568627452,0.4,58
540,#ED2939,0.9294117647058824,0.16078431372549018,0.22352941176470587,0.9980973490458728,0.8270042194092827,0.9294117647058824,32
541,#B2EC5D,0.6980392156862745,0.9254901960784314,0.36470588235294116,0.5522642316338268,0.6059322033898304,0.9254901960784314,30
542,#4C516D,0.2980392156862745,0.3176470588235294,0.42745098039215684,0.18533980447508108,0.3027522935779816,0.42745098039215684,33
543,#138808,0.07450980392156863,0.5333333333333333,0.03137254901960784,0.28869086912965036,0.9411764705882353,0.5333333333333333,36
544,#CD5C5C,0.803921568627451,0.3607843137254902,0.3607843137254902,1.0,0.551219512195122,0.803921568627451,39
545,#E3A857,0.8901960784313725,0.6588235294117647,0.3411764705882353,0.909576022144496,0.6167400881057269,0.8901960784313725,4
546,#4B0082,0.29411764705882354,0.0,0.5098039215686274,0.4651217631279372,1.0,0.5098039215686274,65
547,#091F92,0.03529411764705882,0.12156862745098039,0.5725490196078431,0.17860619515673026,0.9383561643835617,0.5725490196078431,44
548,#4B0082,0.29411764705882354,0.0,0.5098039215686274,0.543577871373829,1.0,0.5098039215686274,65
549,#FF496C,1.0,0.28627450980392155,0.4235294117647059,0.9890738003669028,0.7137254901960784,1.0,82
550,#360CCC,0.21176470588235294,0.047058823529411764,0.8,0.35381414763863145,0.9411764705882353,0.8,43
551,#002FA7,0.0,0.1843137254901961,0.6549019607843137,0.13432314919041471,1.0,0.6549019607843137,0
552,#FF4F00,1.0,0.30980392156862746,0.0,0.9727592877996585,1.0,1.0,69
553,#BA160C,0.7294117647058823,0.08627450980392157,0.047058823529411764,0.9993147673772869,0.9354838709677421,0.7294117647058823,2
554,#C0362C,0.7529411764705882,0.21176470588235294,0.17254901960784313,0.9987820251299121,0.7708333333333333,0.7529411764705882,88
555,#5A4FCF,0.3529411764705882,0.30980392156862746,0.8117647058823529,0.2886908691296504,0.6183574879227053,0.8117647058823529,31
556,#B3446C,0.7019607843137254,0.26666666666666666,0.4235294117647059,0.9635919272833937,0.6201117318435754,0.7019607843137254,39
557,#F4F0EC,0.9568627450980391,0.9411764705882353,0.9254901960784314,0.9330127018922194,0.032786885245901634,0.9568627450980393,45
558,#009000,0.0,0.5647058823529412,0.0,0.2500000000000001,1.0,0.5647058823529412,36
559,#B2FFFF,0.6980392156862745,1.0,1.0,0.0,0.3019607843137255,1.0,75
560,#FFFFF0,1.0,1.0,0.9411764705882353,0.75,0.05882352941176472,1.0,49
561,#00A86B,0.0,0.6588235294117647,0.4196078431372549,0.03640807271660634,1.0,0.6588235294117647,50
562,#9D2933,0.615686274509804,0.16078431372549018,0.2,0.9980973490458728,0.7388535031847134,0.615686274509804,2
563,#264348,0.14901960784313725,0.2627450980392157,0.2823529411764706,0.006155829702431115,0.4722222222222222,0.2823529411764706,9
564,#5B3256,0.3568627450980392,0.19607843137254902,0.33725490196078434,0.800907511576024,0.4505494505494506,0.3568627450980392,13
565,#F8DE7E,0.9725490196078431,0.8705882352941177,0.49411764705882355,0.8409991800312493,0.4919354838709677,0.9725490196078431,55
566,#D73B3E,0.8431372549019608,0.23137254901960785,0.24313725490196078,0.9999238475781956,0.7255813953488373,0.8431372549019608,88
567,#A50B5E,0.6470588235294118,0.043137254901960784,0.3686274509803922,0.9240240480782129,0.9333333333333333,0.6470588235294118,27
568,#DA614E,0.8549019607843137,0.3803921568627451,0.3058823529411765,0.9951340343707852,0.6422018348623852,0.8549019607843137,19
569,#343434,0.20392156862745098,0.20392156862745098,0.20392156862745098,1.0,0.0,0.20392156862745098,71
570,#F4CA16,0.9568627450980391,0.792156862745098,0.08627450980392157,0.8280295144952536,0.9098360655737705,0.9568627450980393,11
571,#8AB9F1,0.5411764705882353,0.7254901960784313,0.9450980392156862,0.08066471602728797,0.4273858921161826,0.9450980392156862,3
572,#BDDA57,0.7411764705882353,0.8549019607843137,0.3411764705882353,0.6461858523613684,0.6009174311926605,0.8549019607843137,30
573,#29AB87,0.16078431372549018,0.6705882352941176,0.5294117647058824,0.021847622018482227,0.760233918128655,0.6705882352941176,6
574,#4CBB17,0.2980392156862745,0.7333333333333333,0.09019607843137255,0.4045955023117276,0.8770053475935828,0.7333333333333333,53
575,#7C1C05,0.48627450980392156,0.10980392156862745,0.0196078431372549,0.9890738003669028,0.9596774193548387,0.48627450980392156,58
576,#3AB09E,0.22745098039215686,0.6901960784313725,0.6196078431372549,0.00615582970243117,0.6704545454545455,0.6901960784313725,6
577,#E8F48C,0.9098039215686274,0.9568627450980391,0.5490196078431373,0.6953655642446368,0.4262295081967213,0.9568627450980393,55
578,#C3B091,0.7647058823529411,0.6901960784313725,0.5686274509803921,0.8993177550236464,0.2564102564102564,0.7647058823529411,61
579,#F0E68C,0.9411764705882353,0.9019607843137255,0.5490196078431373,0.7938926261462366,0.41666666666666663,0.9411764705882353,55
580,#8EE53F,0.5568627450980392,0.8980392156862745,0.24705882352941178,0.49127379678135824,0.7248908296943232,0.8980392156862746,30
581,#882D17,0.5333333333333333,0.1764705882352941,0.09019607843137255,0.9890738003669028,0.8308823529411764,0.5333333333333333,15
582,#E79FC4,0.9058823529411765,0.6235294117647059,0.7686274509803921,0.9285836503510561,0.3116883116883117,0.9058823529411766,52
583,#6B4423,0.4196078431372549,0.26666666666666666,0.13725490196078433,0.9414737964294635,0.6728971962616822,0.4196078431372549,15
584,#354230,0.20784313725490194,0.2588235294117647,0.18823529411764706,0.38752447282806746,0.2727272727272728,0.25882352941176473,93
585,#512888,0.30980392156862746,0.14901960784313725,0.5137254901960784,0.4651217631279372,0.7099236641221375,0.5137254901960784,65
586,#E8000D,0.9098039215686274,0.0,0.050980392156862744,0.9993147673772869,1.0,0.9098039215686275,70
587,#087830,0.03137254901960784,0.47058823529411764,0.18823529411764706,0.11142701927151455,0.9333333333333333,0.47058823529411764,76
588,#D6CADD,0.8392156862745098,0.792156862745098,0.8666666666666667,0.5695865504800327,0.0859728506787331,0.8666666666666667,14
589,#26619C,0.14901960784313725,0.3803921568627451,0.611764705882353,0.0669872981077807,0.7564102564102564,0.611764705882353,0
590,#FFFF66,1.0,1.0,0.4,0.75,0.6,1.0,47
591,#A9BA9D,0.6627450980392157,0.7294117647058823,0.615686274509804,0.4564221286261709,0.15591397849462357,0.7294117647058823,57
592,#CF1020,0.8117647058823529,0.06274509803921569,0.12549019607843137,0.9980973490458728,0.9227053140096618,0.8117647058823529,70
593,#B57EDC,0.7098039215686275,0.49411764705882355,0.8627450980392157,0.543577871373829,0.42727272727272736,0.8627450980392157,14
594,#E6E6FA,0.9019607843137255,0.9019607843137255,0.9803921568627451,0.24999999999999978,0.07999999999999995,0.9803921568627451,68
595,#CCCCFF,0.8,0.8,1.0,0.24999999999999978,0.19999999999999996,1.0,68
596,#FFF0F5,1.0,0.9411764705882353,0.9607843137254902,0.9698463103929542,0.05882352941176472,1.0,45
597,#C4C3D0,0.7686274509803921,0.7647058823529411,0.8156862745098039,0.2886908691296504,0.06250000000000006,0.8156862745098039,94
598,#9457EB,0.580392156862745,0.3411764705882353,0.9215686274509803,0.4564221286261709,0.6297872340425532,0.9215686274509804,31
599,#EE82EE,0.9333333333333333,0.5098039215686274,0.9333333333333333,0.75,0.45378151260504207,0.9333333333333333,42
600,#E6E6FA,0.9019607843137255,0.9019607843137255,0.9803921568627451,0.24999999999999978,0.07999999999999995,0.9803921568627451,68
601,#FBAED2,0.984313725490196,0.6823529411764706,0.8235294117647058,0.9414737964294635,0.3067729083665338,0.984313725490196,84
602,#967BB6,0.5882352941176471,0.4823529411764706,0.7137254901960784,0.47383202187852785,0.3241758241758242,0.7137254901960784,31
603,#FBA0E3,0.984313725490196,0.6274509803921569,0.8901960784313725,0.8596699001693254,0.3625498007968127,0.984313725490196,73
604,#7CFC00,0.48627450980392156,0.9882352941176471,0.0,0.5,1.0,0.9882352941176471,66
605,#FFF700,1.0,0.9686274509803922,0.0,0.7649596321166025,1.0,1.0,48
606,#FFFACD,1.0,0.9803921568627451,0.803921568627451,0.7938926261462366,0.196078431372549,1.0,49
607,#CCA01D,0.8,0.6274509803921569,0.11372549019607843,0.8535533905932737,0.8578431372549019,0.8,4
608,#FDFF00,0.9921568627450981,1.0,0.0,0.75,1.0,1.0,48
609,#E3FF00,0.8901960784313725,1.0,0.0,0.6953655642446368,1.0,1.0,59
610,#F6EABE,0.9647058823529412,0.9176470588235294,0.7450980392156863,0.8409991800312493,0.22764227642276422,0.9647058823529412,7
611,#FFF44F,1.0,0.9568627450980391,0.30980392156862746,0.7795964517353734,0.6901960784313725,1.0,23
612,#1A1110,0.10196078431372549,0.06666666666666667,0.06274509803921569,0.9972609476841366,0.3846153846153847,0.10196078431372549,21
613,#545AA7,0.32941176470588235,0.3529411764705882,0.6549019607843137,0.22040354826462671,0.4970059880239521,0.6549019607843137,18
614,#FDD5B1,0.9921568627450981,0.8352941176470589,0.6941176470588235,0.9414737964294635,0.3003952569169961,0.9921568627450981,7
615,#ADD8E6,0.6784313725490196,0.8470588235294118,0.9019607843137255,0.017037086855465844,0.24782608695652172,0.9019607843137256,75
616,#B5651D,0.7098039215686275,0.396078431372549,0.11372549019607843,0.9414737964294635,0.839779005524862,0.7098039215686275,28
617,#E66771,0.9019607843137255,0.403921568627451,0.44313725490196076,0.9980973490458728,0.5521739130434783,0.9019607843137256,26
618,#88ACE0,0.5333333333333333,0.6745098039215687,0.8784313725490196,0.0904239778555041,0.39285714285714285,0.8784313725490196,3
619,#F08080,0.9411764705882353,0.5019607843137255,0.5019607843137255,1.0,0.4666666666666667,0.9411764705882353,92
620,#93CCEA,0.5764705882352941,0.8,0.9176470588235294,0.03320978675139913,0.3717948717948718,0.9176470588235295,3
621,#F56991,0.9607843137254902,0.4117647058823529,0.5686274509803921,0.9781523779815177,0.5714285714285715,0.9607843137254902,26
622,#E0FFFF,0.8784313725490196,1.0,1.0,0.0,0.1215686274509804,1.0,34
623,#FF5CCD,1.0,0.3607843137254902,0.803921568627451,0.8715724127386971,0.6392156862745098,1.0,42
624,#C8AD7F,0.7843137254901961,0.6784313725490196,0.4980392156862745,0.8940053768033609,0.365,0.7843137254901962,61
625,#F984EF,0.9764705882352941,0.5176470588235293,0.9372549019607843,0.786788218175523,0.4698795180722891,0.9764705882352941,42
626,#FAFAD2,0.9803921568627451,0.9803921568627451,0.8235294117647058,0.75,0.16,0.9803921568627451,49
627,#D3D3D3,0.8274509803921568,0.8274509803921568,0.8274509803921568,1.0,0.0,0.8274509803921568,84
628,#CC99CC,0.8,0.6,0.8,0.75,0.25000000000000006,0.8,73
629,#90EE90,0.5647058823529412,0.9333333333333333,0.5647058823529412,0.2500000000000001,0.39495798319327735,0.9333333333333333,57
630,#FFB3DE,1.0,0.7019607843137254,0.8705882352941177,0.9145187862775209,0.29803921568627456,1.0,84
631,#F0E68C,0.9411764705882353,0.9019607843137255,0.5490196078431373,0.7938926261462366,0.41666666666666663,0.9411764705882353,55
632,#D39BCB,0.8274509803921568,0.6078431372549019,0.796078431372549,0.8146601955249188,0.26540284360189575,0.8274509803921568,73
633,#ADDFAD,0.6784313725490196,0.8745098039215686,0.6784313725490196,0.2500000000000001,0.22421524663677125,0.8745098039215686,57
634,#E6A8D7,0.9019607843137255,0.6588235294117647,0.8431372549019608,0.8535533905932737,0.26956521739130435,0.9019607843137256,73
635,#B19CD9,0.6941176470588235,0.611764705882353,0.8509803921568627,0.42178276747988447,0.2811059907834101,0.8509803921568627,14
636,#FFB6C1,1.0,0.7137254901960784,0.7568627450980392,0.9938441702975689,0.28627450980392155,1.0,84
637,#E97451,0.9137254901960784,0.4549019607843137,0.3176470588235294,0.9851478631379982,0.6523605150214593,0.9137254901960785,19
638,#FFA07A,1.0,0.6274509803921569,0.4784313725490196,0.9781523779815178,0.5215686274509803,1.0,92
639,#FF9999,1.0,0.6,0.6,1.0,0.4,1.0,52
640,#20B2AA,0.12549019607843137,0.6980392156862745,0.6666666666666666,0.0006852326227130834,0.8202247191011236,0.6980392156862745,54
641,#87CEFA,0.5294117647058824,0.807843137254902,0.9803921568627451,0.03974757327377981,0.46,0.9803921568627451,3
642,#778899,0.4666666666666667,0.5333333333333333,0.6,0.0669872981077807,0.22222222222222218,0.6,72
643,#B0C4DE,0.6901960784313725,0.7686274509803921,0.8705882352941177,0.08548121372247913,0.20720720720720726,0.8705882352941177,94
644,#B38B6D,0.7019607843137254,0.5450980392156862,0.42745098039215684,0.9493970231495835,0.39106145251396646,0.7019607843137254,29
645,#E68FAC,0.9019607843137255,0.5607843137254902,0.6745098039215687,0.9698463103929542,0.3782608695652174,0.9019607843137256,52
646,#FFFFE0,1.0,1.0,0.8784313725490196,0.75,0.1215686274509804,1.0,49
647,#C8A2C8,0.7843137254901961,0.6352941176470588,0.7843137254901961,0.75,0.19000000000000003,0.7843137254901962,73
648,#AE98AA,0.6823529411764706,0.596078431372549,0.6666666666666666,0.8280295144952535,0.12643678160919544,0.6823529411764706,83
649,#BFFF00,0.7490196078431373,1.0,0.0,0.6294095225512604,1.0,1.0,59
650,#00FF00,0.0,1.0,0.0,0.2500000000000001,1.0,1.0,37
651,#32CD32,0.19607843137254902,0.803921568627451,0.19607843137254902,0.2500000000000001,0.7560975609756098,0.803921568627451,53
652,#9DC209,0.615686274509804,0.7607843137254902,0.03529411764705882,0.6545084971874737,0.9536082474226806,0.7607843137254902,66
653,#195905,0.09803921568627451,0.34901960784313724,0.0196078431372549,0.36218132209150045,0.9438202247191012,0.34901960784313724,36
654,#FAF0E6,0.9803921568627451,0.9411764705882353,0.9019607843137255,0.9330127018922194,0.07999999999999995,0.9803921568627451,45
655,#15F2FD,0.4823529411764706,0.6039215686274509,0.7843137254901961,0.919335283972712,0.385,0.7843137254901962,83
656,#DE6FA1,0.8705882352941177,0.43529411764705883,0.6313725490196078,0.9455032620941839,0.5,0.8705882352941177,1
657,#6CA0DC,0.4235294117647059,0.6274509803921569,0.8627450980392157,0.07597595192178697,0.5090909090909091,0.8627450980392157,17
658,#674C47,0.403921568627451,0.2980392156862745,0.2784313725490196,0.9938441702975689,0.3106796116504854,0.403921568627451,90
659,#B86D29,0.7215686274509804,0.42745098039215684,0.16078431372549018,0.9373098535696979,0.7771739130434783,0.7215686274509804,28
660,#6C2E1F,0.4235294117647059,0.1803921568627451,0.12156862745098039,0.9890738003669028,0.7129629629629629,0.4235294117647059,15
661,#987456,0.596078431372549,0.4549019607843137,0.33725490196078434,0.9455032620941839,0.43421052631578944,0.596078431372549,74
662,#6699CC,0.4,0.6,0.8,0.0669872981077807,0.5,0.8,17
663,#FFE4CD,1.0,0.8941176470588235,0.803921568627451,0.9414737964294635,0.196078431372549,1.0,7
664,#E62020,0.9019607843137255,0.12549019607843137,0.12549019607843137,1.0,0.8608695652173914,0.9019607843137256,32
665,#001C3D,0.0,0.10980392156862745,0.2392156862745098,0.07597595192178697,1.0,0.23921568627450981,77
666,#FFBD88,1.0,0.7411764705882353,0.5333333333333333,0.9455032620941839,0.4666666666666667,1.0,92
667,#CC3336,0.8,0.2,0.21176470588235294,0.9999238475781956,0.7500000000000001,0.8,88
668,#FF00FF,1.0,0.0,1.0,0.75,1.0,1.0,35
669,#FF55A3,1.0,0.3333333333333333,0.6392156862745098,0.9414737964294635,0.6666666666666667,1.0,26
670,#CA1F7B,0.792156862745098,0.12156862745098039,0.4823529411764706,0.9240240480782129,0.8465346534653465,0.7921568627450981,64
671,#D0417E,0.8156862745098039,0.2549019607843137,0.49411764705882355,0.9493970231495834,0.6875,0.8156862745098039,85
672,#FF0090,1.0,0.0,0.5647058823529412,0.9145187862775209,1.0,1.0,62
673,#9F4576,0.6235294117647059,0.27058823529411763,0.4627450980392157,0.919335283972712,0.5660377358490566,0.6235294117647059,78
674,#CC338B,0.8,0.2,0.5450980392156862,0.9095760221444957,0.7500000000000001,0.8,85
675,#AAF0D1,0.6666666666666666,0.9411764705882353,0.8196078431372549,0.054496737905816106,0.2916666666666667,0.9411764705882353,91
676,#FF4466,1.0,0.26666666666666666,0.4,0.990813591723832,0.7333333333333334,1.0,82
677,#F8F4FF,0.9725490196078431,0.9568627450980391,1.0,0.4304134495199671,0.043137254901960735,1.0,68
678,#C04000,0.7529411764705882,0.25098039215686274,0.0,0.9698463103929542,1.0,0.7529411764705882,28
679,#FBEC5D,0.984313725490196,0.9254901960784314,0.36470588235294116,0.7938926261462366,0.6294820717131475,0.984313725490196,47
680,#6050DC,0.3764705882352941,0.3137254901960784,0.8627450980392157,0.3046344357553631,0.6363636363636364,0.8627450980392157,31
681,#0BDA51,0.043137254901960784,0.8549019607843137,0.3176470588235294,0.11697777844051105,0.9495412844036699,0.8549019607843137,20
682,#979AAA,0.592156862745098,0.6039215686274509,0.6666666666666666,0.18533980447508108,0.11176470588235288,0.6666666666666666,94
683,#F37A48,0.9529411764705882,0.4784313725490196,0.2823529411764706,0.9755282581475768,0.7037037037037037,0.9529411764705882,19
684,#FF8243,1.0,0.5098039215686274,0.2627450980392157,0.9698463103929542,0.7372549019607844,1.0,19
685,#74C365,0.4549019607843137,0.7647058823529411,0.396078431372549,0.32898992833716567,0.48205128205128206,0.7647058823529411,16
686,#880085,0.5333333333333333,0.0,0.5215686274509804,0.7575190374550271,1.0,0.5333333333333333,13
687,#EAA221,0.9176470588235294,0.6352941176470588,0.12941176470588234,0.8885729807284855,0.858974358974359,0.9176470588235295,4
688,#C32148,0.7647058823529411,0.12941176470588234,0.2823529411764706,0.9851478631379982,0.8307692307692308,0.7647058823529411,27
689,#800000,0.5019607843137255,0.0,0.0,1.0,1.0,0.5019607843137255,58
690,#B03060,0.6901960784313725,0.18823529411764706,0.3764705882352941,0.9635919272833937,0.7272727272727274,0.6901960784313725,39
691,#E0B0FF,0.8784313725490196,0.6901960784313725,1.0,0.5522642316338265,0.30980392156862746,1.0,14
692,#915F6D,0.5686274509803921,0.37254901960784315,0.42745098039215684,0.9781523779815177,0.3448275862068965,0.5686274509803921,74
693,#EF98AA,0.9372549019607843,0.596078431372549,0.6666666666666666,0.9890738003669028,0.3640167364016737,0.9372549019607843,52
694,#47ABCC,0.2784313725490196,0.6705882352941176,0.8,0.017037086855465844,0.6519607843137256,0.8,79
695,#30BFBF,0.18823529411764706,0.7490196078431373,0.7490196078431373,0.0,0.7486910994764397,0.7490196078431373,79
696,#ACACE6,0.6745098039215687,0.6745098039215687,0.9019607843137255,0.24999999999999978,0.25217391304347825,0.9019607843137256,94
697,#5E8C31,0.3686274509803922,0.5490196078431373,0.19215686274509802,0.5,0.65,0.5490196078431373,22
698,#D9E650,0.8509803921568627,0.9019607843137255,0.3137254901960784,0.7113091308703497,0.6521739130434783,0.9019607843137256,23
699,#733380,0.45098039215686275,0.2,0.5019607843137255,0.6710100716628344,0.6015625,0.5019607843137255,13
700,#D92121,0.8509803921568627,0.12941176470588234,0.12941176470588234,1.0,0.8479262672811061,0.8509803921568627,88
701,#A63A79,0.6509803921568628,0.22745098039215686,0.4745098039215686,0.9095760221444957,0.6506024096385543,0.6509803921568628,85
702,#FAFA37,0.9803921568627451,0.9803921568627451,0.21568627450980393,0.75,0.78,0.9803921568627451,23
703,#F2BA49,0.9490196078431372,0.7294117647058823,0.28627450980392155,0.883022221559489,0.6983471074380165,0.9490196078431372,4
704,#4C9141,0.2980392156862745,0.5686274509803921,0.2549019607843137,0.31269670329204396,0.5517241379310345,0.5686274509803921,53
705,#73C2FB,0.45098039215686275,0.7607843137254902,0.984313725490196,0.046846106481674976,0.5418326693227091,0.984313725490196,3
706,#E5B73B,0.8980392156862745,0.7176470588235294,0.23137254901960785,0.8596699001693255,0.7423580786026202,0.8980392156862746,4
707,#66DDAA,0.4,0.8666666666666667,0.6666666666666666,0.05060297685041648,0.5384615384615384,0.8666666666666667,79
708,#0000CD,0.0,0.0,0.803921568627451,0.24999999999999978,1.0,0.803921568627451,43
709,#E2062C,0.8862745098039215,0.023529411764705882,0.17254901960784313,0.9924038765061041,0.9734513274336283,0.8862745098039215,32
710,#AF4035,0.6862745098039216,0.25098039215686274,0.20784313725490194,0.9980973490458728,0.6971428571428571,0.6862745098039216,88
711,#F3E5AB,0.9529411764705882,0.8980392156862745,0.6705882352941176,0.8345653031794291,0.29629629629629634,0.9529411764705882,7
712,#035096,0.011764705882352941,0.3137254901960784,0.5882352941176471,0.06269014643030207,0.9800000000000002,0.5882352941176471,0
713,#1C352D,0.10980392156862745,0.20784313725490194,0.1764705882352941,0.027240712200341577,0.4716981132075473,0.20784313725490197,9
714,#DDA0DD,0.8666666666666667,0.6274509803921569,0.8666666666666667,0.75,0.27601809954751133,0.8666666666666667,73
