,Hex,Red,Green,Blue,Label
809,#9AB973,0.6039215686274509,0.7254901960784313,0.45098039215686275,148
810,#353839,0.20784313725490194,0.2196078431372549,0.22352941176470587,63
811,#B784A7,0.7176470588235294,0.5176470588235293,0.6549019607843137,153
812,#FF7F00,1.0,0.4980392156862745,0.0,47
813,#FF7538,1.0,0.4588235294117647,0.2196078431372549,117
814,#FF5800,1.0,0.34509803921568627,0.0,55
815,#FB9902,0.984313725490196,0.6,0.00784313725490196,143
816,#FFA500,1.0,0.6470588235294118,0.0,143
817,#FF9F00,1.0,0.6235294117647059,0.0,143
818,#FF4500,1.0,0.27058823529411763,0.0,55
819,#FA5B3D,0.9803921568627451,0.3568627450980392,0.2392156862745098,117
820,#F8D568,0.9725490196078431,0.8352941176470589,0.40784313725490196,174
821,#DA70D6,0.8549019607843137,0.4392156862745098,0.8392156862745098,68
822,#F2BDCD,0.9490196078431372,0.7411764705882353,0.803921568627451,141
823,#FB4F14,0.984313725490196,0.30980392156862746,0.0784313725490196,55
824,#654321,0.396078431372549,0.2627450980392157,0.12941176470588234,23
825,#414A4C,0.2549019607843137,0.2901960784313725,0.2980392156862745,6
826,#FF6E4A,1.0,0.43137254901960786,0.2901960784313725,117
827,#002147,0.0,0.12941176470588234,0.2784313725490196,32
828,#990000,0.6,0.0,0.0,110
829,#1CA9C9,0.10980392156862745,0.6627450980392157,0.788235294117647,106
830,#006600,0.0,0.4,0.0,62
831,#273BE2,0.15294117647058825,0.23137254901960785,0.8862745098039215,144
832,#682860,0.40784313725490196,0.1568627450980392,0.3764705882352941,173
833,#BCD4E6,0.7372549019607844,0.8313725490196078,0.9019607843137255,100
834,#AFEEEE,0.6862745098039216,0.9333333333333333,0.9333333333333333,7
835,#987654,0.596078431372549,0.4627450980392157,0.32941176470588235,179
836,#AF4035,0.6862745098039216,0.25098039215686274,0.20784313725490194,91
837,#9BC4E2,0.6078431372549019,0.7686274509803921,0.8862745098039215,56
838,#DDADAF,0.8666666666666667,0.6784313725490196,0.6862745098039216,115
839,#DA8A67,0.8549019607843137,0.5411764705882353,0.403921568627451,130
840,#ABCDEF,0.6705882352941176,0.803921568627451,0.9372549019607843,100
841,#87D3F8,0.5294117647058824,0.8274509803921568,0.9725490196078431,97
842,#E6BE8A,0.9019607843137255,0.7450980392156863,0.5411764705882353,154
843,#EEE8AA,0.9333333333333333,0.9098039215686274,0.6666666666666666,3
844,#98FB98,0.596078431372549,0.984313725490196,0.596078431372549,112
845,#DCD0FF,0.8627450980392157,0.8156862745098039,1.0,165
846,#F984E5,0.9764705882352941,0.5176470588235293,0.8980392156862745,155
847,#FF99CC,1.0,0.6,0.8,66
848,#FADADD,0.9803921568627451,0.8549019607843137,0.8666666666666667,45
849,#DDA0DD,0.8666666666666667,0.6274509803921569,0.8666666666666667,175
850,#DB7093,0.8588235294117647,0.4392156862745098,0.5764705882352941,119
851,#96DED1,0.5882352941176471,0.8705882352941177,0.8196078431372549,88
852,#C9C0BB,0.788235294117647,0.7529411764705882,0.7333333333333333,115
853,#ECEBBD,0.9254901960784314,0.9215686274509803,0.7411764705882353,171
854,#BC987E,0.7372549019607844,0.596078431372549,0.49411764705882355,147
855,#AFEEEE,0.6862745098039216,0.9333333333333333,0.9333333333333333,7
856,#CC99FF,0.8,0.6,1.0,175
857,#DB7093,0.8588235294117647,0.4392156862745098,0.5764705882352941,119
858,#6F9940,0.5098039215686274,0.5568627450980392,0.5176470588235293,94
859,#78184A,0.47058823529411764,0.09411764705882353,0.2901960784313725,95
860,#009B7D,0.0,0.6078431372549019,0.49019607843137253,82
861,#FFEFD5,1.0,0.9372549019607843,0.8352941176470589,53
862,#E63E62,0.9019607843137255,0.24313725490196078,0.38431372549019605,58
863,#50C878,0.3137254901960784,0.7843137254901961,0.47058823529411764,39
864,#D998A0,0.8509803921568627,0.596078431372549,0.6274509803921569,170
865,#AEC6CF,0.6823529411764706,0.7764705882352941,0.8117647058823529,100
866,#836953,0.5098039215686274,0.4117647058823529,0.3254901960784314,17
867,#CFCFC4,0.8117647058823529,0.8117647058823529,0.7686274509803921,115
868,#77DD77,0.4666666666666667,0.8666666666666667,0.4666666666666667,151
869,#F49AC2,0.9568627450980391,0.6039215686274509,0.7607843137254902,66
870,#FFB347,1.0,0.7019607843137254,0.2784313725490196,128
871,#DEA5A4,0.8705882352941177,0.6470588235294118,0.6431372549019607,170
872,#B39EB5,0.7019607843137254,0.6196078431372549,0.7098039215686275,153
873,#FF6961,1.0,0.4117647058823529,0.3803921568627451,24
874,#CB99C9,0.796078431372549,0.6,0.788235294117647,18
875,#FDFD96,0.9921568627450981,0.9921568627450981,0.5882352941176471,156
876,#800080,0.5019607843137255,0.0,0.5019607843137255,59
877,#536878,0.3254901960784314,0.40784313725490196,0.47058823529411764,124
878,#FFE5B4,1.0,0.8980392156862745,0.7058823529411764,3
879,#FFCBA4,1.0,0.796078431372549,0.6431372549019607,3
880,#FFCC99,1.0,0.8,0.6,3
881,#FFDAB9,1.0,0.8549019607843137,0.7254901960784313,3
882,#FADFAD,0.9803921568627451,0.8745098039215686,0.6784313725490196,3
883,#D1E231,0.8196078431372549,0.8862745098039215,0.19215686274509802,98
884,#EAE0C8,0.9176470588235294,0.8784313725490196,0.7843137254901961,171
885,#88D8C0,0.5333333333333333,0.8470588235294118,0.7529411764705882,88
886,#B768A2,0.7176470588235294,0.40784313725490196,0.6352941176470588,119
887,#E6E200,0.9019607843137255,0.8862745098039215,0.0,81
888,#CCCCFF,0.8,0.8,1.0,165
889,#E12C2C,0.8823529411764706,0.17254901960784313,0.17254901960784313,125
890,#1C39BB,0.10980392156862745,0.22352941176470587,0.7333333333333333,11
891,#00A693,0.0,0.6509803921568628,0.5764705882352941,82
892,#32127A,0.19607843137254902,0.07058823529411765,0.4784313725490196,27
893,#D99058,0.8509803921568627,0.5647058823529412,0.34509803921568627,130
894,#F77FBE,0.9686274509803922,0.4980392156862745,0.7450980392156863,14
895,#701C1C,0.4392156862745098,0.10980392156862745,0.10980392156862745,133
896,#CC3333,0.8,0.2,0.2,125
897,#FE28A2,0.996078431372549,0.1568627450980392,0.6352941176470588,178
898,#EC5800,0.9254901960784314,0.34509803921568627,0.0,55
899,#CD853F,0.803921568627451,0.5215686274509804,0.24705882352941178,123
900,#8BA8B7,0.5450980392156862,0.6588235294117647,0.7176470588235294,160
901,#DF00FF,0.8745098039215686,0.0,1.0,108
902,#000F89,0.0,0.058823529411764705,0.5372549019607843,83
903,#123524,0.07058823529411765,0.20784313725490194,0.1411764705882353,96
904,#45B1E8,0.27058823529411763,0.6941176470588235,0.9098039215686274,52
905,#C30B4E,0.7647058823529411,0.043137254901960784,0.3058823529411765,172
906,#FDDDE6,0.9921568627450981,0.8666666666666667,0.9019607843137255,45
907,#01796F,0.00392156862745098,0.4745098039215686,0.43529411764705883,104
908,#563C5C,0.33725490196078434,0.23529411764705882,0.050980392156862744,23
909,#FFC0CB,1.0,0.7529411764705882,0.796078431372549,141
910,#D74894,0.8431372549019608,0.2823529411764706,0.580392156862745,54
911,#FC74FD,0.9882352941176471,0.4549019607843137,0.9921568627450981,155
912,#FFDDF4,1.0,0.8666666666666667,0.9568627450980391,45
913,#D8B2D1,0.8470588235294118,0.6980392156862745,0.8196078431372549,159
914,#FF9966,1.0,0.6,0.4,33
915,#E7ACCF,0.9058823529411765,0.6745098039215687,0.8117647058823529,159
916,#980036,0.596078431372549,0.0,0.21176470588235294,26
917,#F78FA7,0.9686274509803922,0.5607843137254902,0.6549019607843137,14
918,#93C572,0.5764705882352941,0.7725490196078432,0.44705882352941173,148
919,#391285,0.22352941176470587,0.07058823529411765,0.5215686274509804,27
920,#E5E4E2,0.8980392156862745,0.8941176470588235,0.8862745098039215,69
921,#8E4585,0.5568627450980392,0.27058823529411763,0.5215686274509804,80
922,#DDA0DD,0.8666666666666667,0.6274509803921569,0.8666666666666667,175
923,#5946B2,0.34901960784313724,0.27450980392156865,0.6980392156862745,49
924,#5DA493,0.36470588235294116,0.6431372549019607,0.5764705882352941,79
925,#86608E,0.5254901960784314,0.3764705882352941,0.5568627450980392,80
926,#BE4F62,0.7450980392156863,0.30980392156862746,0.38431372549019605,146
927,#FF5A36,1.0,0.3529411764705882,0.21176470588235294,117
928,#B0E0E6,0.6901960784313725,0.8784313725490196,0.9019607843137255,100
929,#FF85CF,1.0,0.5215686274509804,0.8117647058823529,66
930,#F58025,0.9607843137254902,0.5019607843137255,0.14509803921568626,117
931,#701C1C,0.4392156862745098,0.10980392156862745,0.10980392156862745,133
932,#003153,0.0,0.19215686274509802,0.3254901960784314,32
933,#DF00FF,0.8745098039215686,0.0,1.0,108
934,#CC8899,0.8,0.5333333333333333,0.6,170
935,#722F37,0.44705882352941173,0.1843137254901961,0.21568627450980393,163
936,#644117,0.39215686274509803,0.2549019607843137,0.09019607843137255,23
937,#3B331C,0.23137254901960785,0.2,0.10980392156862745,63
938,#FF7518,1.0,0.4588235294117647,0.09411764705882353,47
939,#800080,0.5019607843137255,0.0,0.5019607843137255,59
940,#9F00C5,0.6235294117647059,0.0,0.7725490196078432,90
941,#A020F0,0.6274509803921569,0.12549019607843137,0.9411764705882353,157
942,#69359C,0.4117647058823529,0.20784313725490194,0.611764705882353,49
943,#9678B6,0.5882352941176471,0.47058823529411764,0.7137254901960784,0
944,#4E5180,0.3058823529411765,0.3176470588235294,0.5019607843137255,124
945,#FE4EDA,0.996078431372549,0.3058823529411765,0.8549019607843137,114
946,#9C51B6,0.611764705882353,0.3176470588235294,0.7137254901960784,145
947,#50404D,0.3137254901960784,0.25098039215686274,0.30196078431372547,6
948,#9A4EAE,0.6039215686274509,0.3058823529411765,0.6823529411764706,145
949,#51484F,0.3176470588235294,0.2823529411764706,0.30980392156862746,6
950,#436B95,0.2627450980392157,0.4196078431372549,0.5843137254901961,89
951,#E8CCD7,0.9098039215686274,0.8,0.8431372549019608,69
952,#A6A6A6,0.6509803921568628,0.6509803921568628,0.6509803921568628,153
953,#8E3A59,0.5568627450980392,0.22745098039215686,0.34901960784313724,64
954,#5D8AA8,0.36470588235294116,0.5411764705882353,0.6588235294117647,139
955,#FF355E,1.0,0.20784313725490194,0.3686274509803922,58
956,#242124,0.1411764705882353,0.12941176470588234,0.1411764705882353,135
957,#FBAB60,0.984313725490196,0.6705882352941176,0.3764705882352941,33
958,#E30B5D,0.8901960784313725,0.043137254901960784,0.3607843137254902,172
959,#915F6D,0.5686274509803921,0.37254901960784315,0.42745098039215684,136
960,#E25098,0.8862745098039215,0.3137254901960784,0.596078431372549,54
961,#B3446C,0.7019607843137254,0.26666666666666666,0.4235294117647059,41
962,#D68A59,0.8392156862745098,0.5411764705882353,0.34901960784313724,130
963,#826644,0.5098039215686274,0.4,0.26666666666666666,17
964,#FF33CC,1.0,0.2,0.8,28
965,#E3256B,0.8901960784313725,0.14509803921568626,0.4196078431372549,5
966,#8D4E85,0.5529411764705883,0.3058823529411765,0.5215686274509804,80
967,#663399,0.4,0.20392156862745098,0.6,49
968,#FF0000,1.0,0.0,0.0,109
969,#EE204D,0.9333333333333333,0.12549019607843137,0.30196078431372547,102
970,#F2003C,0.9490196078431372,0.0,0.23529411764705882,19
971,#C40233,0.7686274509803921,0.00784313725490196,0.2,67
972,#ED2939,0.9294117647058824,0.16078431372549018,0.22352941176470587,102
973,#ED1C24,0.9294117647058824,0.10980392156862745,0.1411764705882353,125
974,#FE2712,0.996078431372549,0.15294117647058825,0.07058823529411765,109
975,#A52A2A,0.6470588235294118,0.16470588235294117,0.16470588235294117,91
976,#860111,0.5254901960784314,0.00392156862745098,0.06666666666666667,110
977,#FF5349,1.0,0.3254901960784314,0.28627450980392155,58
978,#E40078,0.8941176470588235,0.0,0.47058823529411764,71
979,#FD3A4A,0.9921568627450981,0.22745098039215686,0.2901960784313725,58
980,#C71585,0.7803921568627451,0.08235294117647059,0.5215686274509804,176
981,#A45A52,0.6431372549019607,0.3529411764705882,0.32156862745098036,146
982,#522D80,0.32156862745098036,0.1764705882352941,0.5019607843137255,138
983,#000000,0.0,0.0,0.0,36
984,#002387,0.0,0.13725490196078433,0.5294117647058824,152
985,#777696,0.4666666666666667,0.4627450980392157,0.5882352941176471,94
986,#004040,0.0,0.25098039215686274,0.25098039215686274,13
987,#010B13,0.00392156862745098,0.043137254901960784,0.07450980392156863,36
988,#010203,0.00392156862745098,0.00784313725490196,0.011764705882352941,36
989,#F1A7FE,0.9450980392156862,0.6549019607843137,0.996078431372549,165
990,#D70040,0.8431372549019608,0.0,0.25098039215686274,172
991,#0892D0,0.03137254901960784,0.5725490196078431,0.8156862745098039,106
992,#A76BCF,0.6549019607843137,0.4196078431372549,0.8117647058823529,145
993,#B666D2,0.7137254901960784,0.4,0.8235294117647058,68
994,#B03060,0.6901960784313725,0.18823529411764706,0.3764705882352941,41
995,#444C38,0.26666666666666666,0.2980392156862745,0.2196078431372549,6
996,#704241,0.4392156862745098,0.2588235294117647,0.2549019607843137,111
997,#00CCCC,0.0,0.8,0.8,121
998,#8A7F80,0.5411764705882353,0.4980392156862745,0.5019607843137255,94
999,#838996,0.5137254901960784,0.5372549019607843,0.5882352941176471,94
1000,#FF007F,1.0,0.0,0.4980392156862745,71
1001,#F9429E,0.9764705882352941,0.2588235294117647,0.6196078431372549,178
1002,#9E5E6F,0.6196078431372549,0.3686274509803922,0.43529411764705883,136
1003,#674846,0.403921568627451,0.2823529411764706,0.27450980392156865,111
1004,#B76E79,0.7176470588235294,0.43137254901960786,0.4745098039215686,10
1005,#E32636,0.8901960784313725,0.14901960784313725,0.21176470588235294,102
1006,#FF66CC,1.0,0.4,0.8,114
1007,#AA98A9,0.6666666666666666,0.596078431372549,0.6627450980392157,153
1008,#C21E56,0.7607843137254902,0.11764705882352941,0.33725490196078434,60
1009,#905D5D,0.5647058823529412,0.36470588235294116,0.36470588235294116,136
1010,#AB4E52,0.6705882352941176,0.3058823529411765,0.32156862745098036,146
1011,#65000B,0.396078431372549,0.0,0.043137254901960784,70
1012,#D40000,0.8313725490196078,0.0,0.0,126
1013,#BC8F8F,0.7372549019607844,0.5607843137254902,0.5607843137254902,10
1014,#0038A8,0.0,0.2196078431372549,0.6588235294117647,48
1015,#002366,0.0,0.13725490196078433,0.4,32
1016,#4169E1,0.2549019607843137,0.4117647058823529,0.8823529411764706,150
1017,#CA2C92,0.792156862745098,0.17254901960784313,0.5725490196078431,176
1018,#7851A9,0.47058823529411764,0.3176470588235294,0.6627450980392157,80
1019,#FADA5E,0.9803921568627451,0.8549019607843137,0.3686274509803922,51
1020,#CE4676,0.807843137254902,0.27450980392156865,0.4627450980392157,5
1021,#D10056,0.8196078431372549,0.0,0.33725490196078434,172
1022,#E0115F,0.8784313725490196,0.06666666666666667,0.37254901960784315,172
1023,#9B111E,0.6078431372549019,0.06666666666666667,0.11764705882352941,26
1024,#FF0028,1.0,0.0,0.1568627450980392,19
1025,#BB6528,0.7333333333333333,0.396078431372549,0.1568627450980392,15
1026,#E18E96,0.8823529411764706,0.5568627450980392,0.5882352941176471,170
1027,#A81C07,0.6588235294117647,0.10980392156862745,0.027450980392156862,26
1028,#80461B,0.5019607843137255,0.27450980392156865,0.10588235294117647,23
1029,#679267,0.403921568627451,0.5725490196078431,0.403921568627451,29
1030,#32174D,0.19607843137254902,0.09019607843137255,0.30196078431372547,135
1031,#B7410E,0.7176470588235294,0.2549019607843137,0.054901960784313725,1
1032,#DA2C43,0.8549019607843137,0.17254901960784313,0.2627450980392157,102
1033,#00563F,0.0,0.33725490196078434,0.24705882352941178,177
1034,#8B4513,0.5450980392156862,0.27058823529411763,0.07450980392156863,23
1035,#FF7800,1.0,0.47058823529411764,0.0,47
1036,#FF6700,1.0,0.403921568627451,0.0,55
1037,#EED202,0.9333333333333333,0.8235294117647058,0.00784313725490196,4
1038,#F4C430,0.9568627450980391,0.7686274509803921,0.18823529411764706,128
1039,#BCB88A,0.7372549019607844,0.7215686274509804,0.5411764705882353,76
1040,#23297A,0.13725490196078433,0.16078431372549018,0.4784313725490196,122
1041,#FA8072,0.9803921568627451,0.5019607843137255,0.44705882352941173,92
1042,#FF91A4,1.0,0.5686274509803921,0.6431372549019607,14
1043,#C2B280,0.7607843137254902,0.6980392156862745,0.5019607843137255,76
1044,#967117,0.5882352941176471,0.44313725490196076,0.09019607843137255,50
1045,#ECD540,0.9254901960784314,0.8352941176470589,0.25098039215686274,128
1046,#F4A460,0.9568627450980391,0.6431372549019607,0.3764705882352941,33
1047,#FDD9B5,0.9921568627450981,0.8509803921568627,0.7098039215686275,3
1048,#967117,0.5882352941176471,0.44313725490196076,0.09019607843137255,50
1049,#92000A,0.5725490196078431,0.0,0.0392156862745098,110
1050,#507D2A,0.3137254901960784,0.49019607843137253,0.16470588235294117,107
1051,#0F52BA,0.058823529411764705,0.32156862745098036,0.7294117647058823,31
1052,#0067A5,0.0,0.403921568627451,0.6470588235294118,31
1053,#FF4681,1.0,0.27450980392156865,0.5058823529411764,178
1054,#CBA135,0.796078431372549,0.6313725490196078,0.20784313725490194,123
1055,#FF2400,1.0,0.1411764705882353,0.0,109
1056,#FD0E35,0.9921568627450981,0.054901960784313725,0.20784313725490194,19
1057,#FF91AF,1.0,0.5686274509803921,0.6862745098039216,14
1058,#FFD800,1.0,0.8470588235294118,0.0,81
1059,#66FF66,0.4,1.0,0.4,12
1060,#006994,0.0,0.4117647058823529,0.580392156862745,118
1061,#9FE2BF,0.7647058823529411,0.8862745098039215,0.7490196078431373,115
1062,#2E8B57,0.1803921568627451,0.5450980392156862,0.3411764705882353,85
1063,#4BC7CF,0.29411764705882354,0.7803921568627451,0.8117647058823529,127
1064,#59260B,0.19607843137254902,0.0784313725490196,0.0784313725490196,116
1065,#FFF5EE,1.0,0.9607843137254902,0.9333333333333333,86
1066,#FFBA00,1.0,0.7294117647058823,0.0,4
1067,#704214,0.4392156862745098,0.2588235294117647,0.0784313725490196,23
1068,#8A795D,0.5411764705882353,0.4745098039215686,0.36470588235294116,179
1069,#778BA5,0.4666666666666667,0.5450980392156862,0.6470588235294118,160
1070,#FFCFF1,1.0,0.8117647058823529,0.9450980392156862,45
1071,#009E60,0.0,0.6196078431372549,0.3764705882352941,25
1072,#8FD400,0.5607843137254902,0.8313725490196078,0.0,38
1073,#D98695,0.8509803921568627,0.5254901960784314,0.5843137254901961,170
1074,#5FA778,0.37254901960784315,0.6549019607843137,0.47058823529411764,79
1075,#FC0FC0,0.9882352941176471,0.058823529411764705,0.7529411764705882,28
1076,#FF6FFF,1.0,0.43529411764705883,1.0,155
1077,#882D17,0.5333333333333333,0.1764705882352941,0.09019607843137255,163
1078,#C0C0C0,0.7529411764705882,0.7529411764705882,0.7529411764705882,115
1079,#ACACAC,0.6745098039215687,0.6745098039215687,0.6745098039215687,153
1080,#5D89BA,0.36470588235294116,0.5372549019607843,0.7294117647058823,139
1081,#C4AEAD,0.7686274509803921,0.6823529411764706,0.6784313725490196,115
1082,#BFC1C2,0.7490196078431373,0.7568627450980392,0.7607843137254902,115
1083,#CB410B,0.796078431372549,0.2549019607843137,0.043137254901960784,1
1084,#FF3855,1.0,0.2196078431372549,0.3333333333333333,58
1085,#FFDB00,1.0,0.8588235294117647,0.0,81
1086,#007474,0.0,0.4549019607843137,0.4549019607843137,167
1087,#87CEEB,0.5294117647058824,0.807843137254902,0.9215686274509803,97
1088,#CF71AF,0.8117647058823529,0.44313725490196076,0.6862745098039216,119
1089,#6A5ACD,0.4156862745098039,0.3529411764705882,0.803921568627451,77
1090,#708090,0.4392156862745098,0.5019607843137255,0.5647058823529412,94
1091,#003399,0.0,0.2,0.6,152
1092,#299617,0.16078431372549018,0.5882352941176471,0.09019607843137255,30
1093,#FF6D3A,1.0,0.42745098039215684,0.22745098039215686,117
1094,#C84186,0.7843137254901961,0.2549019607843137,0.5254901960784314,5
1095,#738276,0.45098039215686275,0.5098039215686274,0.4627450980392157,29
1096,#832A0D,0.5137254901960784,0.16470588235294117,0.13333333333333333,163
1097,#100C08,0.06274509803921569,0.047058823529411764,0.03137254901960784,36
1098,#933D41,0.5764705882352941,0.2392156862745098,0.2549019607843137,64
1099,#FFFAFA,1.0,0.9803921568627451,0.9803921568627451,86
1100,#CEC8EF,0.807843137254902,0.7843137254901961,0.9372549019607843,165
1101,#893843,0.5372549019607843,0.2196078431372549,0.2627450980392157,64
1102,#757575,0.4588235294117647,0.4588235294117647,0.4588235294117647,29
1103,#9E1316,0.6196078431372549,0.07450980392156863,0.08627450980392157,26
1104,#1D2951,0.11372549019607843,0.16078431372549018,0.3176470588235294,32
1105,#807532,0.5019607843137255,0.4588235294117647,0.19607843137254902,17
1106,#0070B8,0.0,0.4392156862745098,0.7215686274509804,31
1107,#D10047,0.8196078431372549,0.0,0.2784313725490196,172
1108,#E51A4C,0.8980392156862745,0.10196078431372549,0.2980392156862745,102
1109,#989898,0.596078431372549,0.596078431372549,0.596078431372549,153
1110,#009150,0.0,0.5686274509803921,0.3137254901960784,25
1111,#E86100,0.9098039215686274,0.3803921568627451,0.0,55
1112,#F7BFBE,0.9686274509803922,0.7490196078431373,0.7450980392156863,141
1113,#E60026,0.9019607843137255,0.0,0.14901960784313725,126
1114,#00FFFF,0.0,1.0,1.0,42
1115,#4C2882,0.2980392156862745,0.1568627450980392,0.5098039215686274,138
1116,#007F5C,0.0,0.4980392156862745,0.3607843137254902,104
1117,#8B5f4D,0.5450980392156862,0.37254901960784315,0.30196078431372547,17
1118,#0FC0FC,0.058823529411764705,0.7529411764705882,0.9882352941176471,8
1119,#A7FC00,0.6549019607843137,0.9882352941176471,0.0,142
1120,#87FF2A,0.5294117647058824,1.0,0.16470588235294117,22
1121,#00FF7F,0.0,1.0,0.4980392156862745,120
1122,#007BB8,0.0,0.4823529411764706,0.7215686274509804,31
1123,#4682B4,0.27450980392156865,0.5098039215686274,0.7058823529411764,78
1124,#CC33CC,0.8,0.2,0.8,137
1125,#5F8A8B,0.37254901960784315,0.5411764705882353,0.5450980392156862,79
1126,#FADA5E,0.9803921568627451,0.8549019607843137,0.3686274509803922,51
1127,#990000,0.6,0.0,0.0,110
1128,#4F666A,0.30980392156862746,0.4,0.4156862745098039,124
1129,#E4D96F,0.8941176470588235,0.8509803921568627,0.43529411764705883,174
1130,#FC5A8D,0.9882352941176471,0.3529411764705882,0.5529411764705883,149
1131,#914E75,0.5686274509803921,0.3058823529411765,0.4588235294117647,136
1132,#FF404C,1.0,0.25098039215686274,0.2980392156862745,58
1133,#FFCC33,1.0,0.8,0.2,128
1134,#F2F27A,0.9490196078431372,0.9490196078431372,0.4784313725490196,16
1135,#E3AB57,0.8901960784313725,0.6705882352941176,0.3411764705882353,140
1136,#FAD6A5,0.9803921568627451,0.8392156862745098,0.6470588235294118,3
1137,#FD5E53,0.9921568627450981,0.3686274509803922,0.3254901960784314,24
1138,#CF6BA9,0.8117647058823529,0.4196078431372549,0.6627450980392157,119
1139,#A83731,0.6588235294117647,0.21568627450980393,0.19215686274509802,91
1140,#D2B48C,0.8235294117647058,0.7058823529411764,0.5490196078431373,76
1141,#F94D00,0.9764705882352941,0.30196078431372547,0.0,55
1142,#F28500,0.9490196078431372,0.5215686274509804,0.0,47
1143,#FFCC00,1.0,0.8,0.0,4
1144,#E4717A,0.8941176470588235,0.44313725490196076,0.4784313725490196,92
1145,#FB4D46,0.984313725490196,0.30196078431372547,0.27450980392156865,58
1146,#483C32,0.2823529411764706,0.23529411764705882,0.19607843137254902,63
1147,#8B8589,0.5450980392156862,0.5215686274509804,0.5372549019607843,94
1148,#D0F0C0,0.8156862745098039,0.9411764705882353,0.7529411764705882,69
1149,#F88379,0.9725490196078431,0.5137254901960784,0.4745098039215686,92
1150,#F4C2C2,0.9568627450980391,0.7607843137254902,0.7607843137254902,141
1151,#008080,0.0,0.5019607843137255,0.5019607843137255,167
1152,#367588,0.21176470588235294,0.4588235294117647,0.5333333333333333,2
1153,#99E6B3,0.6,0.9019607843137255,0.7019607843137254,88
1154,#00827F,0.0,0.5098039215686274,0.4980392156862745,167
1155,#CF3476,0.8117647058823529,0.20392156862745098,0.4627450980392157,5
1156,#CD5700,0.803921568627451,0.3411764705882353,0.0,1
1157,#E2725B,0.8862745098039215,0.44705882352941173,0.3568627450980392,87
1158,#D8BFD8,0.8470588235294118,0.7490196078431373,0.8470588235294118,69
1159,#DE6FA1,0.8705882352941177,0.43529411764705883,0.6313725490196078,119
1160,#FC89AC,0.9882352941176471,0.5372549019607843,0.6745098039215687,14
1161,#0ABAB5,0.0392156862745098,0.7294117647058823,0.7098039215686275,43
1162,#E08D3C,0.8784313725490196,0.5529411764705883,0.23529411764705882,123
1163,#DBD7D2,0.8588235294117647,0.8431372549019608,0.8235294117647058,69
1164,#EEE600,0.9333333333333333,0.9019607843137255,0.0,81
1165,#FF6347,1.0,0.38823529411764707,0.2784313725490196,117
1166,#746CC0,0.4549019607843137,0.4235294117647059,0.7529411764705882,77
1167,#FFC87C,1.0,0.7843137254901961,0.48627450980392156,154
1168,#FD0E35,0.9921568627450981,0.054901960784313725,0.20784313725490194,19
1169,#808080,0.5019607843137255,0.5019607843137255,0.5019607843137255,94
1170,#00755E,0.0,0.4588235294117647,0.3686274509803922,104
1171,#CDA4DE,0.803921568627451,0.6431372549019607,0.8705882352941177,175
1172,#0073CF,0.0,0.45098039215686275,0.8117647058823529,31
1173,#3E8EDE,0.24313725490196078,0.5568627450980392,0.8705882352941177,75
1174,#FF878D,1.0,0.5294117647058824,0.5529411764705883,92
1175,#DEAA88,0.8705882352941177,0.6666666666666666,0.5333333333333333,76
1176,#B57281,0.7098039215686275,0.44705882352941173,0.5058823529411764,10
1177,#40E0D0,0.25098039215686274,0.8784313725490196,0.8156862745098039,127
1178,#00FFEF,0.0,1.0,0.9372549019607843,42
1179,#A0D6B4,0.6274509803921569,0.8392156862745098,0.7058823529411764,35
1180,#00C5CD,0.0,0.7725490196078432,0.803921568627451,121
1181,#8A9A5B,0.5411764705882353,0.6039215686274509,0.3568627450980392,73
1182,#FAD6A5,0.9803921568627451,0.8392156862745098,0.6470588235294118,3
1183,#6F4E37,0.43529411764705883,0.3058823529411765,0.21568627450980393,111
1184,#7C4848,0.48627450980392156,0.2823529411764706,0.2823529411764706,111
1185,#A67B5B,0.6509803921568628,0.4823529411764706,0.3568627450980392,61
1186,#C09999,0.7529411764705882,0.6,0.6,170
1187,#8A496B,0.5411764705882353,0.28627450980392155,0.4196078431372549,136
1188,#66023C,0.4,0.00784313725490196,0.23529411764705882,95
1189,#0033AA,0.0,0.2,0.6666666666666666,48
1190,#D9004C,0.8509803921568627,0.0,0.2980392156862745,172
1191,#8878C3,0.5333333333333333,0.47058823529411764,0.7647058823529411,0
1192,#536895,0.3254901960784314,0.40784313725490196,0.5843137254901961,89
1193,#FFB300,1.0,0.7019607843137254,0.0,143
1194,#3CD070,0.23529411764705882,0.8156862745098039,0.4392156862745098,39
1195,#3F00FF,0.07058823529411765,0.0392156862745098,0.5607843137254902,83
1196,#4166F5,0.2549019607843137,0.4,0.9607843137254902,150
1197,#FF6FFF,1.0,0.43529411764705883,1.0,155
1198,#FC6C85,0.9882352941176471,0.4235294117647059,0.5215686274509804,149
1199,#635147,0.38823529411764707,0.3176470588235294,0.2784313725490196,111
1200,#FFDDCA,1.0,0.8666666666666667,0.792156862745098,171
1201,#5B92E5,0.3568627450980392,0.5725490196078431,0.8980392156862745,52
1202,#B78727,0.7176470588235294,0.5294117647058824,0.15294117647058825,123
1203,#FFFF66,1.0,1.0,0.4,51
1204,#014421,0.00392156862745098,0.26666666666666666,0.12941176470588234,96
1205,#7B1113,0.4823529411764706,0.06666666666666667,0.07450980392156863,133
1206,#AE2029,0.6823529411764706,0.12549019607843137,0.16078431372549018,91
